,Language,a,b,c,d,prompts
322,MK,јагуар,месојад,глушец,"['глодач', '`рбетник', 'суштество', 'ѕвер', 'животно', 'организам', 'фауна', 'плацентален_цицач', 'хордати', 'виш_цицач', 'цицач', 'живо_суштество', 'живо_битие', 'черепни']","Односот меѓу зборовите ""јагуар"" и ""месојад"" е еднаков со односот меѓу зборовите ""глушец"" и "
323,MK,буф,`рбетник,куче,"['кучиња', '`рбетник', 'суштество', 'ѕвер', 'животно', 'организам', 'фауна', 'плацентален_цицач', 'месојад', 'хордати', 'виш_цицач', 'цицач', 'живо_суштество', 'черепни', 'припитомено_животно', 'физички_ентитет', 'домашно_животно', 'живо_битие']","Односот меѓу зборовите ""буф"" и ""`рбетник"" е еднаков со односот меѓу зборовите ""куче"" и "
324,MK,пони,фауна,пеперутка,"['инсект', 'суштество', 'ѕвер', 'животно', 'организам', 'фауна', 'членконоги', 'живо_суштество', 'живо_битие']","Односот меѓу зборовите ""пони"" и ""фауна"" е еднаков со односот меѓу зборовите ""пеперутка"" и "
325,MK,лав,мачка,пчела,"['инсект', 'безрбетник', 'суштество', 'ѕвер', 'ципокрилец', 'животно', 'организам', 'фауна', 'членконоги', 'живо_суштество', 'живо_битие']","Односот меѓу зборовите ""лав"" и ""мачка"" е еднаков со односот меѓу зборовите ""пчела"" и "
326,MK,леопард,фауна,мисирка,"['живина', 'птица', '`рбетник', 'суштество', 'ѕвер', 'животно', 'организам', 'фауна', 'хордати', 'домашна_живина', 'живо_суштество', 'черепни', 'живо_битие']","Односот меѓу зборовите ""леопард"" и ""фауна"" е еднаков со односот меѓу зборовите ""мисирка"" и "
327,MK,мравка,плацентален_цицач,мачка,"['мали_мачки', 'ѕвер', 'животно', 'организам', 'фауна', 'плацентален_цицач', 'месојад', 'хордати', 'мачки', 'виш_цицач', 'цицач', 'живо_суштество', 'черепни']","Односот меѓу зборовите ""мравка"" и ""плацентален_цицач"" е еднаков со односот меѓу зборовите ""мачка"" и "
328,MK,крава,организам,лебарка,"['инсект', 'безрбетник', 'суштество', 'ѕвер', 'животно', 'органзиам', 'фауна', 'членконоги', 'живо_суштество', 'физички_ентитет', 'живо_битие']","Односот меѓу зборовите ""крава"" и ""организам"" е еднаков со односот меѓу зборовите ""лебарка"" и "
329,MK,горило,организам,човек,"['примат', '`рбетник', 'суштество', 'ѕвер', 'животно', 'организам', 'фауна', 'плацентален_цицач', 'човеколик_мајмун', 'хордати', 'виш_цицач', 'цицач', 'живо_суштество', 'черепни', 'физички_ентитет', 'живо_битие']","Односот меѓу зборовите ""горило"" и ""организам"" е еднаков со односот меѓу зборовите ""човек"" и "
330,HR,sokol,ptica,purica,"['perad', 'ptica', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'svitkovac', 'domaća_perad', 'živo_biće', 'kokoška', 'lubanjac', 'živa_stvar']","Odnos između riječi ""sokol"" i ""ptica"" jednak je odnosu između riječi ""purica"" i "
331,HR,bivol,kralježnjak,tigar,"['mala_mačka', 'mačka', 'zvijer', 'životinja', 'organizam', 'fauna', 'plodvaš', 'mesojed', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'velika_mačka']","Odnos između riječi ""bivol"" i ""kralježnjak"" jednak je odnosu između riječi ""tigar"" i "
332,HR,leptir,insekt,purica,"['perad', 'ptica', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'svitkovac', 'domaća_perad', 'živo_biće', 'kokoška', 'lubanjac', 'živa_stvar']","Odnos između riječi ""leptir"" i ""insekt"" jednak je odnosu između riječi ""purica"" i "
333,HR,poni,organizam,žohar,"['insekt', 'beskralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'člankonožac', 'živo_biće', 'fizički_entitet', 'živa_stvar']","Odnos između riječi ""poni"" i ""organizam"" jednak je odnosu između riječi ""žohar"" i "
334,HR,patka,vodena_perad,koza,"['šupljorožac', 'sisavac', 'kralježnjak', 'kopitar', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'parnoprstaš', 'svitkovac', 'viši_sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'papkar', 'živa_stvar']","Odnos između riječi ""patka"" i ""vodena_perad"" jednak je odnosu između riječi ""koza"" i "
335,HR,čagalj_,pripitomljena_životinja,bivol,"['šupljorožac', 'sisavac', 'bizon', 'krava', 'kralježnjak', 'stvor', 'kopitar', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'parnoprstaš', 'preživač', 'svitkovac', 'viši_sisavac', 'govedo', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'papkar', 'fizički_entitet', 'živa_stvar', 'dvopapkar']","Odnos između riječi ""čagalj_"" i ""pripitomljena_životinja"" jednak je odnosu između riječi ""bivol"" i "
336,HR,mrav,kukac,mrav,"['kukac', 'beskralježnjak', 'stvor', 'zvijer', 'opnokrilac', 'biće', 'životinja', 'organizam', 'fauna', 'člankonožac', 'kukac_opnokrilac', 'živo_biće', 'fizički_entitet', 'živa_stvar']","Odnos između riječi ""mrav"" i ""kukac"" jednak je odnosu između riječi ""mrav"" i "
337,HR,mačka,organizam,vjeverica,"['glodavac', 'kralježnjak', 'stvor', 'zvijer', 'životinja', 'organizam', 'fauna', 'plodvaš', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'živa_stvar', 'placentalni_sisavac', 'lubanjac']","Odnos između riječi ""mačka"" i ""organizam"" jednak je odnosu između riječi ""vjeverica"" i "
338,HR,čagalj_,fizički_entitet,orao,"['grabljivica', 'ptica', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'svitkovac', 'živo_biće', 'lubanjac', 'ptica_grabljivica', 'predator']","Odnos između riječi ""čagalj_"" i ""fizički_entitet"" jednak je odnosu između riječi ""orao"" i "
339,HR,tigar,organizam,patka,"['ptica', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'svitkovac', 'domaća_perad', 'vodena_perad', 'živo_biće', 'patkarica', 'lubanjac', 'živa_stvar', 'guščarica']","Odnos između riječi ""tigar"" i ""organizam"" jednak je odnosu između riječi ""patka"" i "
340,HR,leptir,organizam,poni,"['sisavac', 'konj', 'kralježnjak', 'stvor', 'zvijer', 'životinja', 'organizam', 'fauna', 'plodvaš', 'viši_sisavac', 'živa_stvar', 'neparnoprstaš', 'živo_biće', 'lihoprstaš', 'placentalni_sisavac', 'lubanjac', 'papkar', 'fizički_entitet', 'lihoprsti_papkar', 'domaći_konj']","Odnos između riječi ""leptir"" i ""organizam"" jednak je odnosu između riječi ""poni"" i "
341,HR,pas,plodvaš,poni,"['sisavac', 'konj', 'kralježnjak', 'stvor', 'zvijer', 'životinja', 'organizam', 'fauna', 'plodvaš', 'viši_sisavac', 'živa_stvar', 'neparnoprstaš', 'živo_biće', 'lihoprstaš', 'placentalni_sisavac', 'lubanjac', 'papkar', 'fizički_entitet', 'lihoprsti_papkar', 'domaći_konj']","Odnos između riječi ""pas"" i ""plodvaš"" jednak je odnosu između riječi ""poni"" i "
342,HR,gorila,fauna,guska,"['ptica', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'svitkovac', 'domaća_perad', 'vodena_perad', 'živo_biće', 'patkarica', 'lubanjac', 'živa_stvar', 'guščarica']","Odnos između riječi ""gorila"" i ""fauna"" jednak je odnosu između riječi ""guska"" i "
343,HR,lisica,mesojed,orangutan,"['primat', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'hominid', 'svitkovac', 'viši_sisavac', 'sisavac', 'čovjekoliki_majmun', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'živa_stvar']","Odnos između riječi ""lisica"" i ""mesojed"" jednak je odnosu između riječi ""orangutan"" i "
344,HR,leptir,stvor,jelen,"['šupljorožac', 'sisavac', 'kralježnjak', 'stvor', 'kopitar', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'parnoprstaš', 'preživač', 'svitkovac', 'viši_sisavac', 'govedo', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'papkar', 'fizički_entitet', 'živa_stvar']","Odnos između riječi ""leptir"" i ""stvor"" jednak je odnosu između riječi ""jelen"" i "
345,HR,tigar,fauna,kojot,"['pravi_pas', 'kralježnjak', 'stvor', 'zvijer', 'pas', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'mesojed', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'pripitomljena_životinja', 'fizički_entitet', 'domaća_životinja', 'živa_stvar']","Odnos između riječi ""tigar"" i ""fauna"" jednak je odnosu između riječi ""kojot"" i "
346,HR,gibon,plodvaš,čagalj_,"['pravi_pas', 'kralježnjak', 'stvor', 'zvijer', 'pas', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'mesojed', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'pripitomljena_životinja', 'fizički_entitet', 'domaća_životinja', 'živa_stvar', 'šakal']","Odnos između riječi ""gibon"" i ""plodvaš"" jednak je odnosu između riječi ""čagalj_"" i "
347,HR,vuk,fizički_entitet,kojot,"['pravi_pas', 'kralježnjak', 'stvor', 'zvijer', 'pas', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'mesojed', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'pripitomljena_životinja', 'fizički_entitet', 'domaća_životinja', 'živa_stvar']","Odnos između riječi ""vuk"" i ""fizički_entitet"" jednak je odnosu između riječi ""kojot"" i "
348,HR,sokol,fauna,pčela,"['kukac', 'beskralježnjak', 'stvor', 'zvijer', 'opnokrilac', 'biće', 'životinja', 'organizam', 'fauna', 'člankonožac', 'kukac_opnokrilac', 'živo_biće', 'živa_stvar']","Odnos između riječi ""sokol"" i ""fauna"" jednak je odnosu između riječi ""pčela"" i "
349,HR,čagalj_,fauna,jelen,"['šupljorožac', 'sisavac', 'kralježnjak', 'stvor', 'kopitar', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'parnoprstaš', 'preživač', 'svitkovac', 'viši_sisavac', 'govedo', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'papkar', 'fizički_entitet', 'živa_stvar']","Odnos između riječi ""čagalj_"" i ""fauna"" jednak je odnosu između riječi ""jelen"" i "
350,HR,lav,fauna,vuk,"['pravi_pas', 'kralježnjak', 'stvor', 'zvijer', 'pas', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'mesojed', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'pripitomljena_životinja', 'fizički_entitet', 'domaća_životinja', 'živa_stvar']","Odnos između riječi ""lav"" i ""fauna"" jednak je odnosu između riječi ""vuk"" i "
351,HR,lisica,fauna,mrav,"['kukac', 'beskralježnjak', 'stvor', 'zvijer', 'opnokrilac', 'biće', 'životinja', 'organizam', 'fauna', 'člankonožac', 'kukac_opnokrilac', 'živo_biće', 'fizički_entitet', 'živa_stvar']","Odnos između riječi ""lisica"" i ""fauna"" jednak je odnosu između riječi ""mrav"" i "
352,HR,jaguar,mesojed,miš,"['glodavac', 'kralježnjak', 'stvor', 'zvijer', 'životinja', 'organizam', 'fauna', 'plodvaš', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'živa_stvar', 'placentalni_sisavac', 'lubanjac']","Odnos između riječi ""jaguar"" i ""mesojed"" jednak je odnosu između riječi ""miš"" i "
353,HR,sova,kralježnjak,pas,"['pravi_pas', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'mesojed', 'svitkovac', 'viši_sisavac', 'sisavac', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'pripitomljena_životinja', 'fizički_entitet', 'domaća_životinja', 'živa_stvar']","Odnos između riječi ""sova"" i ""kralježnjak"" jednak je odnosu između riječi ""pas"" i "
354,HR,poni,fauna,leptir,"['insekt', 'stvor', 'zvijer', 'životinja', 'organizam', 'fauna', 'člankonožac', 'živo_biće', 'živa_stvar']","Odnos između riječi ""poni"" i ""fauna"" jednak je odnosu između riječi ""leptir"" i "
355,HR,lav,mačka,pčela,"['kukac', 'beskralježnjak', 'stvor', 'zvijer', 'opnokrilac', 'biće', 'životinja', 'organizam', 'fauna', 'člankonožac', 'kukac_opnokrilac', 'živo_biće', 'živa_stvar']","Odnos između riječi ""lav"" i ""mačka"" jednak je odnosu između riječi ""pčela"" i "
356,HR,leopard,fauna,purica,"['perad', 'ptica', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'svitkovac', 'domaća_perad', 'živo_biće', 'kokoška', 'lubanjac', 'živa_stvar']","Odnos između riječi ""leopard"" i ""fauna"" jednak je odnosu između riječi ""purica"" i "
